Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Preprocs,Filename,Memlimit,MinIters,Nbits,Order,Original size,Ratio
Huffman,1274786,744.18,ucr,745.51,Delta,/colmajor/uint8/ucr/UWaveGestureLibraryAll.dat,-1,5,8,f,4254095,29.97
Zstd -1,207081,457.51,ucr,666.67,Delta,/colmajor/uint8/ucr/FacesUCR.dat,-1,5,8,f,305995,67.67
Zstd -9,202062,40.65,ucr,418.24,Delta,/colmajor/uint8/ucr/FacesUCR.dat,-1,5,8,f,305995,66.03
Snappy,299143,434.67,ucr,909.05,Delta,/colmajor/uint8/ucr/FacesUCR.dat,-1,5,8,f,305995,97.76
LZ4,301435,343.72,ucr,931.49,Delta,/colmajor/uint8/ucr/FacesUCR.dat,-1,5,8,f,305995,98.51
Zlib -1,212757,34.12,ucr,146.09,Delta,/colmajor/uint8/ucr/FacesUCR.dat,-1,5,8,f,305995,69.53
Zlib -9,207921,22.21,ucr,182.34,Delta,/colmajor/uint8/ucr/FacesUCR.dat,-1,5,8,f,305995,67.95
Huffman,207013,688.6,ucr,685.38,Delta,/colmajor/uint8/ucr/FacesUCR.dat,-1,5,8,f,305995,67.65
Zstd -1,586256,286.82,ucr,488.71,Delta,/colmajor/uint8/ucr/HandOutlines.dat,-1,5,8,f,3718175,15.77
Zstd -9,455583,43.38,ucr,599.34,Delta,/colmajor/uint8/ucr/HandOutlines.dat,-1,5,8,f,3718175,12.25
Snappy,1085734,370.49,ucr,657.31,Delta,/colmajor/uint8/ucr/HandOutlines.dat,-1,5,8,f,3718175,29.2
LZ4,1402745,582.6,ucr,957.54,Delta,/colmajor/uint8/ucr/HandOutlines.dat,-1,5,8,f,3718175,37.73
Zlib -1,658755,103.08,ucr,301.71,Delta,/colmajor/uint8/ucr/HandOutlines.dat,-1,5,8,f,3718175,17.72
Zlib -9,388685,0.45,ucr,516.17,Delta,/colmajor/uint8/ucr/HandOutlines.dat,-1,5,8,f,3718175,10.45
Huffman,694271,545.73,ucr,645.64,Delta,/colmajor/uint8/ucr/HandOutlines.dat,-1,5,8,f,3718175,18.67
Zstd -1,9926,58.49,ucr,185.37,Delta,/colmajor/uint8/ucr/BeetleFly.dat,-1,5,8,f,20675,48.01
Zstd -9,9477,14.44,ucr,141.19,Delta,/colmajor/uint8/ucr/BeetleFly.dat,-1,5,8,f,20675,45.84
Snappy,15606,101.55,ucr,275.33,Delta,/colmajor/uint8/ucr/BeetleFly.dat,-1,5,8,f,20675,75.48
LZ4,16070,125.83,ucr,477.31,Delta,/colmajor/uint8/ucr/BeetleFly.dat,-1,5,8,f,20675,77.73
Zlib -1,10265,24.18,ucr,89.24,Delta,/colmajor/uint8/ucr/BeetleFly.dat,-1,5,8,f,20675,49.65
Zlib -9,9717,7.44,ucr,89.36,Delta,/colmajor/uint8/ucr/BeetleFly.dat,-1,5,8,f,20675,47.0
Huffman,10360,433.3,ucr,478.1,Delta,/colmajor/uint8/ucr/BeetleFly.dat,-1,5,8,f,20675,50.11
Zstd -1,19749,135.35,ucr,309.55,Delta,/colmajor/uint8/ucr/FaceFour.dat,-1,5,8,f,39755,49.68
Zstd -9,20191,18.41,ucr,228.17,Delta,/colmajor/uint8/ucr/FaceFour.dat,-1,5,8,f,39755,50.79
Snappy,31297,144.9,ucr,403.59,Delta,/colmajor/uint8/ucr/FaceFour.dat,-1,5,8,f,39755,78.72
LZ4,31055,127.24,ucr,460.41,Delta,/colmajor/uint8/ucr/FaceFour.dat,-1,5,8,f,39755,78.12
Zlib -1,21706,26.82,ucr,91.45,Delta,/colmajor/uint8/ucr/FaceFour.dat,-1,5,8,f,39755,54.6
Zlib -9,20684,3.53,ucr,189.57,Delta,/colmajor/uint8/ucr/FaceFour.dat,-1,5,8,f,39755,52.03
Huffman,18930,432.65,ucr,506.71,Delta,/colmajor/uint8/ucr/FaceFour.dat,-1,5,8,f,39755,47.62
Zstd -1,42081,364.95,ucr,665.93,Delta,/colmajor/uint8/ucr/Computers.dat,-1,5,8,f,362495,11.61
Zstd -9,35821,80.58,ucr,898.59,Delta,/colmajor/uint8/ucr/Computers.dat,-1,5,8,f,362495,9.88
Snappy,71830,550.93,ucr,731.83,Delta,/colmajor/uint8/ucr/Computers.dat,-1,5,8,f,362495,19.82
LZ4,72570,577.63,ucr,943.44,Delta,/colmajor/uint8/ucr/Computers.dat,-1,5,8,f,362495,20.02
Zlib -1,47078,93.82,ucr,294.29,Delta,/colmajor/uint8/ucr/Computers.dat,-1,5,8,f,362495,12.99
Zlib -9,34634,5.83,ucr,337.19,Delta,/colmajor/uint8/ucr/Computers.dat,-1,5,8,f,362495,9.55
Huffman,100841,497.54,ucr,555.38,Delta,/colmajor/uint8/ucr/Computers.dat,-1,5,8,f,362495,27.82
Zstd -1,24296,81.48,ucr,217.04,Delta,/colmajor/uint8/ucr/Trace.dat,-1,5,8,f,55995,43.39
Zstd -9,25238,9.96,ucr,243.03,Delta,/colmajor/uint8/ucr/Trace.dat,-1,5,8,f,55995,45.07
Snappy,39815,102.17,ucr,284.87,Delta,/colmajor/uint8/ucr/Trace.dat,-1,5,8,f,55995,71.1
LZ4,42275,128.76,ucr,445.47,Delta,/colmajor/uint8/ucr/Trace.dat,-1,5,8,f,55995,75.5
Zlib -1,27361,28.35,ucr,95.84,Delta,/colmajor/uint8/ucr/Trace.dat,-1,5,8,f,55995,48.86
Zlib -9,25659,4.3,ucr,151.9,Delta,/colmajor/uint8/ucr/Trace.dat,-1,5,8,f,55995,45.82
Huffman,23503,469.75,ucr,493.22,Delta,/colmajor/uint8/ucr/Trace.dat,-1,5,8,f,55995,41.97
Zstd -1,51689,141.36,ucr,307.22,Delta,/colmajor/uint8/ucr/MedicalImages.dat,-1,5,8,f,118659,43.56
Zstd -9,47191,15.06,ucr,313.9,Delta,/colmajor/uint8/ucr/MedicalImages.dat,-1,5,8,f,118659,39.77
Snappy,71807,132.53,ucr,312.96,Delta,/colmajor/uint8/ucr/MedicalImages.dat,-1,5,8,f,118659,60.52
LZ4,77231,175.15,ucr,508.62,Delta,/colmajor/uint8/ucr/MedicalImages.dat,-1,5,8,f,118659,65.09
Zlib -1,55962,32.71,ucr,100.24,Delta,/colmajor/uint8/ucr/MedicalImages.dat,-1,5,8,f,118659,47.16
Zlib -9,47374,1.72,ucr,154.03,Delta,/colmajor/uint8/ucr/MedicalImages.dat,-1,5,8,f,118659,39.92
Huffman,56420,325.02,ucr,342.8,Delta,/colmajor/uint8/ucr/MedicalImages.dat,-1,5,8,f,118659,47.55
Zstd -1,128005,121.53,ucr,294.78,Delta,/colmajor/uint8/ucr/PhalangesOutlinesCorrect.dat,-1,5,8,f,225925,56.66
Zstd -9,119866,20.93,ucr,296.35,Delta,/colmajor/uint8/ucr/PhalangesOutlinesCorrect.dat,-1,5,8,f,225925,53.06
Snappy,186310,349.84,ucr,854.38,Delta,/colmajor/uint8/ucr/PhalangesOutlinesCorrect.dat,-1,5,8,f,225925,82.47
LZ4,187643,295.59,ucr,783.67,Delta,/colmajor/uint8/ucr/PhalangesOutlinesCorrect.dat,-1,5,8,f,225925,83.06
Zlib -1,124882,37.75,ucr,158.98,Delta,/colmajor/uint8/ucr/PhalangesOutlinesCorrect.dat,-1,5,8,f,225925,55.28
Zlib -9,120503,17.24,ucr,177.95,Delta,/colmajor/uint8/ucr/PhalangesOutlinesCorrect.dat,-1,5,8,f,225925,53.34
Huffman,145205,526.13,ucr,509.42,Delta,/colmajor/uint8/ucr/PhalangesOutlinesCorrect.dat,-1,5,8,f,225925,64.27
Zstd -1,49637,111.55,ucr,302.48,Delta,/colmajor/uint8/ucr/Adiac.dat,-1,5,8,f,141356,35.11
Zstd -9,45101,11.96,ucr,415.78,Delta,/colmajor/uint8/ucr/Adiac.dat,-1,5,8,f,141356,31.91
Snappy,75702,197.32,ucr,465.03,Delta,/colmajor/uint8/ucr/Adiac.dat,-1,5,8,f,141356,53.55
LZ4,80813,167.37,ucr,808.26,Delta,/colmajor/uint8/ucr/Adiac.dat,-1,5,8,f,141356,57.17
Zlib -1,55094,53.34,ucr,205.7,Delta,/colmajor/uint8/ucr/Adiac.dat,-1,5,8,f,141356,38.98
Zlib -9,44106,2.29,ucr,228.74,Delta,/colmajor/uint8/ucr/Adiac.dat,-1,5,8,f,141356,31.2
Huffman,64802,511.25,ucr,528.56,Delta,/colmajor/uint8/ucr/Adiac.dat,-1,5,8,f,141356,45.84
Zstd -1,230737,125.5,ucr,349.62,Delta,/colmajor/uint8/ucr/InsectWingbeatSound.dat,-1,5,8,f,574195,40.18
Zstd -9,212805,28.57,ucr,412.9,Delta,/colmajor/uint8/ucr/InsectWingbeatSound.dat,-1,5,8,f,574195,37.06
Snappy,322654,210.87,ucr,504.84,Delta,/colmajor/uint8/ucr/InsectWingbeatSound.dat,-1,5,8,f,574195,56.19
LZ4,347796,277.04,ucr,846.49,Delta,/colmajor/uint8/ucr/InsectWingbeatSound.dat,-1,5,8,f,574195,60.57
Zlib -1,250732,66.9,ucr,219.85,Delta,/colmajor/uint8/ucr/InsectWingbeatSound.dat,-1,5,8,f,574195,43.67
Zlib -9,212467,1.74,ucr,221.36,Delta,/colmajor/uint8/ucr/InsectWingbeatSound.dat,-1,5,8,f,574195,37.0
Huffman,256209,698.23,ucr,724.43,Delta,/colmajor/uint8/ucr/InsectWingbeatSound.dat,-1,5,8,f,574195,44.62
Zstd -1,90769,188.04,ucr,331.71,Delta,/colmajor/uint8/ucr/Earthquakes.dat,-1,5,8,f,238332,38.09
Zstd -9,84446,20.95,ucr,453.26,Delta,/colmajor/uint8/ucr/Earthquakes.dat,-1,5,8,f,238332,35.43
Snappy,113006,224.57,ucr,332.72,Delta,/colmajor/uint8/ucr/Earthquakes.dat,-1,5,8,f,238332,47.42
LZ4,118592,196.74,ucr,827.85,Delta,/colmajor/uint8/ucr/Earthquakes.dat,-1,5,8,f,238332,49.76
Zlib -1,93189,58.98,ucr,229.69,Delta,/colmajor/uint8/ucr/Earthquakes.dat,-1,5,8,f,238332,39.1
Zlib -9,83031,2.34,ucr,220.68,Delta,/colmajor/uint8/ucr/Earthquakes.dat,-1,5,8,f,238332,34.84
Huffman,100341,518.41,ucr,502.19,Delta,/colmajor/uint8/ucr/Earthquakes.dat,-1,5,8,f,238332,42.1
Zstd -1,363164,209.09,ucr,489.52,Delta,/colmajor/uint8/ucr/uWaveGestureLibrary_Y.dat,-1,5,8,f,1432955,25.34
Zstd -9,328484,37.03,ucr,549.08,Delta,/colmajor/uint8/ucr/uWaveGestureLibrary_Y.dat,-1,5,8,f,1432955,22.92
Snappy,556735,346.41,ucr,709.21,Delta,/colmajor/uint8/ucr/uWaveGestureLibrary_Y.dat,-1,5,8,f,1432955,38.85
LZ4,631407,410.5,ucr,957.81,Delta,/colmajor/uint8/ucr/uWaveGestureLibrary_Y.dat,-1,5,8,f,1432955,44.06
Zlib -1,402738,77.69,ucr,253.88,Delta,/colmajor/uint8/ucr/uWaveGestureLibrary_Y.dat,-1,5,8,f,1432955,28.11
Zlib -9,315718,1.08,ucr,319.55,Delta,/colmajor/uint8/ucr/uWaveGestureLibrary_Y.dat,-1,5,8,f,1432955,22.03
Huffman,402540,723.81,ucr,586.82,Delta,/colmajor/uint8/ucr/uWaveGestureLibrary_Y.dat,-1,5,8,f,1432955,28.09
Zstd -1,832072,169.16,ucr,359.86,Delta,/colmajor/uint8/ucr/NonInvasiveFatalECG_Thorax1.dat,-1,5,8,f,2842570,29.27
Zstd -9,756930,29.5,ucr,433.38,Delta,/colmajor/uint8/ucr/NonInvasiveFatalECG_Thorax1.dat,-1,5,8,f,2842570,26.63
Snappy,1310506,291.63,ucr,641.16,Delta,/colmajor/uint8/ucr/NonInvasiveFatalECG_Thorax1.dat,-1,5,8,f,2842570,46.1
LZ4,1500234,348.29,ucr,1054.38,Delta,/colmajor/uint8/ucr/NonInvasiveFatalECG_Thorax1.dat,-1,5,8,f,2842570,52.78
Zlib -1,920895,76.94,ucr,240.85,Delta,/colmajor/uint8/ucr/NonInvasiveFatalECG_Thorax1.dat,-1,5,8,f,2842570,32.4
Zlib -9,723328,0.53,ucr,300.91,Delta,/colmajor/uint8/ucr/NonInvasiveFatalECG_Thorax1.dat,-1,5,8,f,2842570,25.45
Huffman,782744,703.75,ucr,726.26,Delta,/colmajor/uint8/ucr/NonInvasiveFatalECG_Thorax1.dat,-1,5,8,f,2842570,27.54
Zstd -1,54576,173.65,ucr,308.88,Delta,/colmajor/uint8/ucr/ECGFiveDays.dat,-1,5,8,f,124639,43.79
Zstd -9,51265,12.65,ucr,305.71,Delta,/colmajor/uint8/ucr/ECGFiveDays.dat,-1,5,8,f,124639,41.13
Snappy,77969,182.09,ucr,504.95,Delta,/colmajor/uint8/ucr/ECGFiveDays.dat,-1,5,8,f,124639,62.56
LZ4,83193,231.62,ucr,832.05,Delta,/colmajor/uint8/ucr/ECGFiveDays.dat,-1,5,8,f,124639,66.75
Zlib -1,59435,46.92,ucr,195.06,Delta,/colmajor/uint8/ucr/ECGFiveDays.dat,-1,5,8,f,124639,47.69
Zlib -9,51221,1.39,ucr,194.97,Delta,/colmajor/uint8/ucr/ECGFiveDays.dat,-1,5,8,f,124639,41.1
Huffman,55187,512.15,ucr,512.06,Delta,/colmajor/uint8/ucr/ECGFiveDays.dat,-1,5,8,f,124639,44.28
Zstd -1,371525,205.8,ucr,476.66,Delta,/colmajor/uint8/ucr/uWaveGestureLibrary_X.dat,-1,5,8,f,1432955,25.93
Zstd -9,335837,30.54,ucr,518.33,Delta,/colmajor/uint8/ucr/uWaveGestureLibrary_X.dat,-1,5,8,f,1432955,23.44
Snappy,569881,334.05,ucr,608.14,Delta,/colmajor/uint8/ucr/uWaveGestureLibrary_X.dat,-1,5,8,f,1432955,39.77
LZ4,648656,342.32,ucr,770.35,Delta,/colmajor/uint8/ucr/uWaveGestureLibrary_X.dat,-1,5,8,f,1432955,45.27
Zlib -1,413675,76.84,ucr,250.22,Delta,/colmajor/uint8/ucr/uWaveGestureLibrary_X.dat,-1,5,8,f,1432955,28.87
Zlib -9,320738,1.06,ucr,309.48,Delta,/colmajor/uint8/ucr/uWaveGestureLibrary_X.dat,-1,5,8,f,1432955,22.38
Huffman,422743,722.06,ucr,586.83,Delta,/colmajor/uint8/ucr/uWaveGestureLibrary_X.dat,-1,5,8,f,1432955,29.5
Zstd -1,487791,167.24,ucr,370.28,Delta,/colmajor/uint8/ucr/yoga.dat,-1,5,8,f,1422295,34.3
Zstd -9,456363,23.9,ucr,454.98,Delta,/colmajor/uint8/ucr/yoga.dat,-1,5,8,f,1422295,32.09
Snappy,764459,215.38,ucr,471.34,Delta,/colmajor/uint8/ucr/yoga.dat,-1,5,8,f,1422295,53.75
LZ4,804273,251.72,ucr,813.73,Delta,/colmajor/uint8/ucr/yoga.dat,-1,5,8,f,1422295,56.55
Zlib -1,538142,69.47,ucr,228.02,Delta,/colmajor/uint8/ucr/yoga.dat,-1,5,8,f,1422295,37.84
Zlib -9,444757,1.82,ucr,259.27,Delta,/colmajor/uint8/ucr/yoga.dat,-1,5,8,f,1422295,31.27
Huffman,559438,422.23,ucr,580.18,Delta,/colmajor/uint8/ucr/yoga.dat,-1,5,8,f,1422295,39.33
Zstd -1,80478,82.55,ucr,217.62,Delta,/colmajor/uint8/ucr/OSULeaf.dat,-1,5,8,f,190939,42.15
Zstd -9,77333,9.87,ucr,349.11,Delta,/colmajor/uint8/ucr/OSULeaf.dat,-1,5,8,f,190939,40.5
Snappy,126693,106.66,ucr,285.08,Delta,/colmajor/uint8/ucr/OSULeaf.dat,-1,5,8,f,190939,66.35
LZ4,133574,146.51,ucr,541.0,Delta,/colmajor/uint8/ucr/OSULeaf.dat,-1,5,8,f,190939,69.96
Zlib -1,86791,38.51,ucr,160.41,Delta,/colmajor/uint8/ucr/OSULeaf.dat,-1,5,8,f,190939,45.45
Zlib -9,77105,4.06,ucr,202.13,Delta,/colmajor/uint8/ucr/OSULeaf.dat,-1,5,8,f,190939,40.38
Huffman,88454,530.83,ucr,541.92,Delta,/colmajor/uint8/ucr/OSULeaf.dat,-1,5,8,f,190939,46.33
Zstd -1,11285,104.84,ucr,280.4,Delta,/colmajor/uint8/ucr/Gun_Point.dat,-1,5,8,f,30995,36.41
Zstd -9,10215,16.69,ucr,284.47,Delta,/colmajor/uint8/ucr/Gun_Point.dat,-1,5,8,f,30995,32.96
Snappy,15936,191.76,ucr,443.76,Delta,/colmajor/uint8/ucr/Gun_Point.dat,-1,5,8,f,30995,51.41
LZ4,18146,257.72,ucr,609.41,Delta,/colmajor/uint8/ucr/Gun_Point.dat,-1,5,8,f,30995,58.54
Zlib -1,11905,54.84,ucr,155.68,Delta,/colmajor/uint8/ucr/Gun_Point.dat,-1,5,8,f,30995,38.41
Zlib -9,10033,1.77,ucr,221.14,Delta,/colmajor/uint8/ucr/Gun_Point.dat,-1,5,8,f,30995,32.37
Huffman,11747,425.41,ucr,423.34,Delta,/colmajor/uint8/ucr/Gun_Point.dat,-1,5,8,f,30995,37.9
Zstd -1,31762,125.09,ucr,316.9,Delta,/colmajor/uint8/ucr/SonyAIBORobotSurface.dat,-1,5,8,f,46570,68.2
Zstd -9,30095,24.72,ucr,242.24,Delta,/colmajor/uint8/ucr/SonyAIBORobotSurface.dat,-1,5,8,f,46570,64.62
Snappy,41513,205.98,ucr,550.56,Delta,/colmajor/uint8/ucr/SonyAIBORobotSurface.dat,-1,5,8,f,46570,89.14
LZ4,41426,252.19,ucr,692.06,Delta,/colmajor/uint8/ucr/SonyAIBORobotSurface.dat,-1,5,8,f,46570,88.95
Zlib -1,31426,31.71,ucr,145.58,Delta,/colmajor/uint8/ucr/SonyAIBORobotSurface.dat,-1,5,8,f,46570,67.48
Zlib -9,30324,12.67,ucr,145.78,Delta,/colmajor/uint8/ucr/SonyAIBORobotSurface.dat,-1,5,8,f,46570,65.11
Huffman,32155,285.92,ucr,262.15,Delta,/colmajor/uint8/ucr/SonyAIBORobotSurface.dat,-1,5,8,f,46570,69.05
Zstd -1,84896,97.07,ucr,239.75,Delta,/colmajor/uint8/ucr/WormsTwoClass.dat,-1,5,8,f,233485,36.36
Zstd -9,84637,10.8,ucr,357.87,Delta,/colmajor/uint8/ucr/WormsTwoClass.dat,-1,5,8,f,233485,36.25
Snappy,153363,203.78,ucr,644.55,Delta,/colmajor/uint8/ucr/WormsTwoClass.dat,-1,5,8,f,233485,65.68
LZ4,152988,351.59,ucr,1054.07,Delta,/colmajor/uint8/ucr/WormsTwoClass.dat,-1,5,8,f,233485,65.52
Zlib -1,105933,50.66,ucr,158.54,Delta,/colmajor/uint8/ucr/WormsTwoClass.dat,-1,5,8,f,233485,45.37
Zlib -9,96101,2.5,ucr,197.22,Delta,/colmajor/uint8/ucr/WormsTwoClass.dat,-1,5,8,f,233485,41.16
Huffman,92722,535.75,ucr,541.05,Delta,/colmajor/uint8/ucr/WormsTwoClass.dat,-1,5,8,f,233485,39.71
Zstd -1,30155,215.05,ucr,314.51,Delta,/colmajor/uint8/ucr/FISH.dat,-1,5,8,f,163795,18.41
Zstd -9,23430,13.44,ucr,434.88,Delta,/colmajor/uint8/ucr/FISH.dat,-1,5,8,f,163795,14.3
Snappy,52411,175.35,ucr,342.05,Delta,/colmajor/uint8/ucr/FISH.dat,-1,5,8,f,163795,32.0
LZ4,64388,426.91,ucr,869.52,Delta,/colmajor/uint8/ucr/FISH.dat,-1,5,8,f,163795,39.31
Zlib -1,33645,87.16,ucr,288.19,Delta,/colmajor/uint8/ucr/FISH.dat,-1,5,8,f,163795,20.54
Zlib -9,20602,0.57,ucr,411.51,Delta,/colmajor/uint8/ucr/FISH.dat,-1,5,8,f,163795,12.58
Huffman,34721,349.38,ucr,364.12,Delta,/colmajor/uint8/ucr/FISH.dat,-1,5,8,f,163795,21.2
Zstd -1,402626,154.41,ucr,369.07,Delta,/colmajor/uint8/ucr/uWaveGestureLibrary_Z.dat,-1,5,8,f,1432955,28.1
Zstd -9,366160,32.17,ucr,385.34,Delta,/colmajor/uint8/ucr/uWaveGestureLibrary_Z.dat,-1,5,8,f,1432955,25.55
Snappy,607556,299.77,ucr,670.71,Delta,/colmajor/uint8/ucr/uWaveGestureLibrary_Z.dat,-1,5,8,f,1432955,42.4
LZ4,676690,358.5,ucr,875.17,Delta,/colmajor/uint8/ucr/uWaveGestureLibrary_Z.dat,-1,5,8,f,1432955,47.22
Zlib -1,444469,75.54,ucr,246.62,Delta,/colmajor/uint8/ucr/uWaveGestureLibrary_Z.dat,-1,5,8,f,1432955,31.02
Zlib -9,353525,1.2,ucr,297.57,Delta,/colmajor/uint8/ucr/uWaveGestureLibrary_Z.dat,-1,5,8,f,1432955,24.67
Huffman,475251,690.65,ucr,817.1,Delta,/colmajor/uint8/ucr/uWaveGestureLibrary_Z.dat,-1,5,8,f,1432955,33.17
Zstd -1,781544,225.88,ucr,368.97,Delta,/colmajor/uint8/ucr/NonInvasiveFatalECG_Thorax2.dat,-1,5,8,f,2842570,27.49
Zstd -9,698121,32.19,ucr,478.75,Delta,/colmajor/uint8/ucr/NonInvasiveFatalECG_Thorax2.dat,-1,5,8,f,2842570,24.56
Snappy,1225473,244.93,ucr,645.98,Delta,/colmajor/uint8/ucr/NonInvasiveFatalECG_Thorax2.dat,-1,5,8,f,2842570,43.11
LZ4,1420093,312.79,ucr,796.3,Delta,/colmajor/uint8/ucr/NonInvasiveFatalECG_Thorax2.dat,-1,5,8,f,2842570,49.96
Zlib -1,867400,62.26,ucr,244.96,Delta,/colmajor/uint8/ucr/NonInvasiveFatalECG_Thorax2.dat,-1,5,8,f,2842570,30.51
Zlib -9,660478,0.55,ucr,300.01,Delta,/colmajor/uint8/ucr/NonInvasiveFatalECG_Thorax2.dat,-1,5,8,f,2842570,23.24
Huffman,742113,677.57,ucr,737.05,Delta,/colmajor/uint8/ucr/NonInvasiveFatalECG_Thorax2.dat,-1,5,8,f,2842570,26.11
Zstd -1,40766,178.08,ucr,357.42,Delta,/colmajor/uint8/ucr/Ham.dat,-1,5,8,f,93299,43.69
Zstd -9,37558,12.3,ucr,297.29,Delta,/colmajor/uint8/ucr/Ham.dat,-1,5,8,f,93299,40.26
Snappy,57818,134.94,ucr,457.95,Delta,/colmajor/uint8/ucr/Ham.dat,-1,5,8,f,93299,61.97
LZ4,62334,237.4,ucr,747.16,Delta,/colmajor/uint8/ucr/Ham.dat,-1,5,8,f,93299,66.81
Zlib -1,42885,47.04,ucr,168.21,Delta,/colmajor/uint8/ucr/Ham.dat,-1,5,8,f,93299,45.97
Zlib -9,37514,1.87,ucr,216.02,Delta,/colmajor/uint8/ucr/Ham.dat,-1,5,8,f,93299,40.21
Huffman,43425,540.12,ucr,488.79,Delta,/colmajor/uint8/ucr/Ham.dat,-1,5,8,f,93299,46.54
Zstd -1,1025016,215.67,ucr,517.27,Delta,/colmajor/uint8/ucr/Phoneme.dat,-1,5,8,f,2171185,47.21
Zstd -9,1031717,17.57,ucr,422.69,Delta,/colmajor/uint8/ucr/Phoneme.dat,-1,5,8,f,2171185,47.52
Snappy,1593948,245.19,ucr,603.24,Delta,/colmajor/uint8/ucr/Phoneme.dat,-1,5,8,f,2171185,73.41
LZ4,1665868,341.66,ucr,1009.37,Delta,/colmajor/uint8/ucr/Phoneme.dat,-1,5,8,f,2171185,76.73
Zlib -1,1153329,60.65,ucr,202.88,Delta,/colmajor/uint8/ucr/Phoneme.dat,-1,5,8,f,2171185,53.12
Zlib -9,1055152,2.34,ucr,206.7,Delta,/colmajor/uint8/ucr/Phoneme.dat,-1,5,8,f,2171185,48.6
Huffman,1061669,569.17,ucr,751.13,Delta,/colmajor/uint8/ucr/Phoneme.dat,-1,5,8,f,2171185,48.9
Zstd -1,28906,198.58,ucr,504.39,Delta,/colmajor/uint8/ucr/MiddlePhalanxOutlineAgeGroup.dat,-1,5,8,f,47085,61.39
Zstd -9,27567,36.31,ucr,287.98,Delta,/colmajor/uint8/ucr/MiddlePhalanxOutlineAgeGroup.dat,-1,5,8,f,47085,58.55
Snappy,40710,606.07,ucr,1383.84,Delta,/colmajor/uint8/ucr/MiddlePhalanxOutlineAgeGroup.dat,-1,5,8,f,47085,86.46
LZ4,39253,452.99,ucr,953.41,Delta,/colmajor/uint8/ucr/MiddlePhalanxOutlineAgeGroup.dat,-1,5,8,f,47085,83.37
Zlib -1,27964,37.59,ucr,136.65,Delta,/colmajor/uint8/ucr/MiddlePhalanxOutlineAgeGroup.dat,-1,5,8,f,47085,59.39
Zlib -9,27238,17.23,ucr,138.38,Delta,/colmajor/uint8/ucr/MiddlePhalanxOutlineAgeGroup.dat,-1,5,8,f,47085,57.85
Huffman,31722,459.78,ucr,288.31,Delta,/colmajor/uint8/ucr/MiddlePhalanxOutlineAgeGroup.dat,-1,5,8,f,47085,67.37
Zstd -1,114672,89.63,ucr,234.8,Delta,/colmajor/uint8/ucr/Cricket_Y.dat,-1,5,8,f,237895,48.2
Zstd -9,118715,11.73,ucr,341.78,Delta,/colmajor/uint8/ucr/Cricket_Y.dat,-1,5,8,f,237895,49.9
Snappy,182332,184.0,ucr,480.87,Delta,/colmajor/uint8/ucr/Cricket_Y.dat,-1,5,8,f,237895,76.64
LZ4,192819,259.48,ucr,907.85,Delta,/colmajor/uint8/ucr/Cricket_Y.dat,-1,5,8,f,237895,81.05
Zlib -1,131084,45.77,ucr,146.77,Delta,/colmajor/uint8/ucr/Cricket_Y.dat,-1,5,8,f,237895,55.1
Zlib -9,120138,2.99,ucr,194.9,Delta,/colmajor/uint8/ucr/Cricket_Y.dat,-1,5,8,f,237895,50.5
Huffman,111569,532.85,ucr,534.29,Delta,/colmajor/uint8/ucr/Cricket_Y.dat,-1,5,8,f,237895,46.9
Zstd -1,22711,81.94,ucr,196.22,Delta,/colmajor/uint8/ucr/Herring.dat,-1,5,8,f,66171,34.32
Zstd -9,21228,8.77,ucr,301.09,Delta,/colmajor/uint8/ucr/Herring.dat,-1,5,8,f,66171,32.08
Snappy,35117,123.15,ucr,316.3,Delta,/colmajor/uint8/ucr/Herring.dat,-1,5,8,f,66171,53.07
LZ4,38030,250.14,ucr,918.02,Delta,/colmajor/uint8/ucr/Herring.dat,-1,5,8,f,66171,57.47
Zlib -1,24602,61.82,ucr,234.8,Delta,/colmajor/uint8/ucr/Herring.dat,-1,5,8,f,66171,37.18
Zlib -9,20988,2.42,ucr,236.86,Delta,/colmajor/uint8/ucr/Herring.dat,-1,5,8,f,66171,31.72
Huffman,25545,502.03,ucr,516.01,Delta,/colmajor/uint8/ucr/Herring.dat,-1,5,8,f,66171,38.6
Zstd -1,29039,95.17,ucr,265.14,Delta,/colmajor/uint8/ucr/MiddlePhalanxTW.dat,-1,5,8,f,47000,61.79
Zstd -9,27780,23.85,ucr,189.4,Delta,/colmajor/uint8/ucr/MiddlePhalanxTW.dat,-1,5,8,f,47000,59.11
Snappy,40080,200.82,ucr,478.06,Delta,/colmajor/uint8/ucr/MiddlePhalanxTW.dat,-1,5,8,f,47000,85.28
LZ4,39800,225.23,ucr,541.16,Delta,/colmajor/uint8/ucr/MiddlePhalanxTW.dat,-1,5,8,f,47000,84.68
Zlib -1,28372,29.04,ucr,137.97,Delta,/colmajor/uint8/ucr/MiddlePhalanxTW.dat,-1,5,8,f,47000,60.37
Zlib -9,27696,17.2,ucr,137.69,Delta,/colmajor/uint8/ucr/MiddlePhalanxTW.dat,-1,5,8,f,47000,58.93
Huffman,31725,460.69,ucr,546.17,Delta,/colmajor/uint8/ucr/MiddlePhalanxTW.dat,-1,5,8,f,47000,67.5
Zstd -1,115268,145.95,ucr,524.84,Delta,/colmajor/uint8/ucr/Cricket_X.dat,-1,5,8,f,237895,48.45
